"","V1","V2"
"3727",736143.46875,114.4
"3728",736143.479166667,115.7
"3729",736143.489583333,117.3
"3730",736143.5,118.3
"3731",736143.510416667,119.6
"3732",736143.520833333,120.7
"3733",736143.53125,121.8
"3734",736143.541666667,122.8
"3735",736143.552083333,123.6
"3736",736143.5625,124.7
"3737",736143.572916667,125.3
"3738",736143.583333333,125.9
"3739",736143.59375,126.2
"3740",736143.604166667,126.6
"3741",736143.614583333,126.6
"3742",736143.625,127.7
"3743",736143.635416667,128.3
"3744",736143.645833333,128.9
"3745",736143.65625,129.9
"3746",736143.666666667,130.7
"3747",736143.677083333,131.6
"3748",736143.6875,132.4
"3749",736143.697916667,133
"3750",736143.708333333,134.1
"3751",736143.71875,134.6
"3752",736143.729166667,135.2
"3753",736143.739583333,136
"3754",736143.75,136.9
"3755",736143.760416667,137.7
"3756",736143.770833333,138.3
"3757",736143.78125,139.2
"3758",736143.791666667,139.8
"3759",736143.802083333,140.4
"3760",736143.8125,140.8
"3761",736143.822916667,141.6
"3762",736143.833333333,141.8
"3763",736143.84375,141.9
"3764",736143.854166667,142.4
"3765",736143.864583333,142.7
"3766",736143.875,142.9
"3767",736143.885416667,142.8
"3768",736143.895833333,143.3
"3769",736143.90625,143.4
"3770",736143.916666667,143.3
"3771",736143.927083333,143.3
"3772",736143.9375,143.1
"3773",736143.947916667,143.4
"3774",736143.958333333,143.1
"3775",736143.96875,143.1
"3776",736143.979166667,142.9
"3777",736143.989583333,143
"3778",736144,142.9
"3779",736144.010416667,142.8
"3780",736144.020833333,142.7
"3781",736144.03125,142.6
"3782",736144.041666667,142.4
"3783",736144.052083333,142.3
"3784",736144.0625,142.3
"3785",736144.072916667,142.4
"3786",736144.083333333,142.3
"3787",736144.09375,142.3
"3788",736144.104166667,142.4
"3789",736144.114583333,142.2
"3790",736144.125,142.2
"3791",736144.135416667,142.1
"3792",736144.145833333,141.8
"3793",736144.15625,142
"3794",736144.166666667,141.9
"3795",736144.177083333,142
"3796",736144.1875,141.9
"3797",736144.197916667,141.8
"3798",736144.208333333,141.5
"3799",736144.21875,141.8
"3800",736144.229166667,141.7
"3801",736144.239583333,141.7
"3802",736144.25,141.6
"3803",736144.260416667,141.6
"3804",736144.270833333,141.7
"3805",736144.28125,141.4
"3806",736144.291666667,141.5
"3807",736144.302083333,141.5
"3808",736144.3125,141.6
"3809",736144.322916667,141.4
"3810",736144.333333333,141.5
"3811",736144.34375,141.2
"3812",736144.354166667,141.2
"3813",736144.364583333,141.3
"3814",736144.375,141
"3815",736144.385416667,141
"3816",736144.395833333,141
"3817",736144.40625,141
"3818",736144.416666667,140.8
"3819",736144.427083333,140.9
"3820",736144.4375,140.8
"3821",736144.447916667,141
"3822",736144.458333333,140.7
"3823",736144.46875,141
"3824",736144.479166667,141.1
"3825",736144.489583333,141
"3826",736144.5,141.2
"3827",736144.510416667,141.1
"3828",736144.520833333,141
"3829",736144.53125,141
"3830",736144.541666667,140.9
"3831",736144.552083333,140.8
"3832",736144.5625,140.8
"3833",736144.572916667,140.7
"3834",736144.583333333,140.6
"3835",736144.59375,140.4
"3836",736144.604166667,140.1
"3837",736144.614583333,139.9
"3838",736144.625,139.8
"3839",736144.635416667,139.5
"3840",736144.645833333,139.3
"3841",736144.65625,139.1
"3842",736144.666666667,138.8
"3843",736144.677083333,138.9
"3844",736144.6875,138.4
"3845",736144.697916667,137.6
"3846",736144.708333333,137.2
"3847",736144.71875,137.5
"3848",736144.729166667,137.5
"3849",736144.739583333,137.7
"3850",736144.75,137.9
"3851",736144.760416667,138
"3852",736144.770833333,137.9
"3853",736144.78125,137.4
"3854",736144.791666667,136.8
"3855",736144.802083333,136.7
"3856",736144.8125,136.7
"3857",736144.822916667,136.5
"3858",736144.833333333,136.2
"3859",736144.84375,136.2
"3860",736144.854166667,136.5
"3861",736144.864583333,136.3
"3862",736144.875,136
"3863",736144.885416667,135.7
"3864",736144.895833333,135.9
"3865",736144.90625,135.7
"3866",736144.916666667,135.6
"3867",736144.927083333,135.4
"3868",736144.9375,135.6
"3869",736144.947916667,135.6
"3870",736144.958333333,135.5
"3871",736144.96875,135.4
"3872",736144.979166667,135.3
"3873",736144.989583333,135.3
"3874",736145,135.1
"3875",736145.010416667,135.1
"3876",736145.020833333,135.1
"3877",736145.03125,135
"3878",736145.041666667,135.1
"3879",736145.052083333,134.8
"3880",736145.0625,134.7
"3881",736145.072916667,134.8
"3882",736145.083333333,134.6
"3883",736145.09375,134.7
"3884",736145.104166667,134.7
"3885",736145.114583333,134.5
"3886",736145.125,134.8
"3887",736145.135416667,134.6
"3888",736145.145833333,134.4
"3889",736145.15625,134.7
"3890",736145.166666667,134.5
"3891",736145.177083333,134.5
"3892",736145.1875,134.5
"3893",736145.197916667,134.4
"3894",736145.208333333,134.5
"3895",736145.21875,134.3
"3896",736145.229166667,134.5
"3897",736145.239583333,134.3
"3898",736145.25,134.4
"3899",736145.260416667,134.2
"3900",736145.270833333,134
"3901",736145.28125,134.4
"3902",736145.291666667,134.2
"3903",736145.302083333,134.3
"3904",736145.3125,134.2
"3905",736145.322916667,134.5
"3906",736145.333333333,134.3
"3907",736145.34375,134.3
"3908",736145.354166667,134.4
"3909",736145.364583333,134.4
"3910",736145.375,134.4
"3911",736145.385416667,134.5
"3912",736145.395833333,134.6
"3913",736145.40625,134.5
"3914",736145.416666667,134.5
"3915",736145.427083333,134.2
"3916",736145.4375,134.3
"3917",736145.447916667,134.3
"3918",736145.458333333,134.3
"3919",736145.46875,134.3
"3920",736145.479166667,134.6
"3921",736145.489583333,134.5
"3922",736145.5,134.6
"3923",736145.510416667,134.4
"3924",736145.520833333,134.5
"3925",736145.53125,134.2
"3926",736145.541666667,134.5
"3927",736145.552083333,134.2
"3928",736145.5625,133.9
"3929",736145.583333333,131.4
"3930",736145.59375,132.4
"3931",736145.604166667,132.5
"3932",736145.614583333,132.3
"3933",736145.625,132.3
"3934",736145.635416667,131.8
"3935",736145.645833333,131.7
"3936",736145.65625,131.4
"3937",736145.666666667,131.3
"3938",736145.677083333,130.7
"3939",736145.6875,130.1
"3940",736145.697916667,129.9
"3941",736145.708333333,129.5
"3942",736145.71875,129.7
"3943",736145.729166667,130
"3944",736145.739583333,130.1
"3945",736145.75,130.2
"3946",736145.760416667,130.1
"3947",736145.770833333,130.2
"3948",736145.78125,130
"3949",736145.791666667,130
"3950",736145.802083333,129.8
"3951",736145.8125,129.5
"3952",736145.822916667,129.3
"3953",736145.833333333,129.6
"3954",736145.84375,128.9
"3955",736145.854166667,129.2
"3956",736145.864583333,129.1
"3957",736145.875,129.3
"3958",736145.885416667,129.3
"3959",736145.895833333,129.1
"3960",736145.90625,128.7
"3961",736145.916666667,128.8
"3962",736145.927083333,128.9
"3963",736145.9375,128.6
"3964",736145.947916667,128.6
"3965",736145.958333333,128.4
"3966",736145.96875,128.5
"3967",736145.979166667,128.4
"3968",736145.989583333,128.4
"3969",736146,128.5
"3970",736146.010416667,128.3
"3971",736146.020833333,128.2
"3972",736146.03125,128.3
"3973",736146.041666667,128.4
"3974",736146.052083333,128.2
"3975",736146.0625,128
"3976",736146.072916667,128
"3977",736146.083333333,127.7
"3978",736146.09375,127.7
"3979",736146.104166667,127.6
"3980",736146.114583333,127.6
"3981",736146.125,127.6
"3982",736146.135416667,127.7
"3983",736146.145833333,127.4
"3984",736146.15625,127.4
"3985",736146.166666667,127.4
"3986",736146.177083333,127.4
"3987",736146.1875,127.2
"3988",736146.197916667,127.1
"3989",736146.208333333,127
"3990",736146.21875,127.1
"3991",736146.229166667,127.1
"3992",736146.239583333,126.9
"3993",736146.25,126.3
"3994",736146.260416667,126.3
"3995",736146.270833333,126.1
"3996",736146.28125,126.1
"3997",736146.291666667,125.7
"3998",736146.302083333,125.4
"3999",736146.3125,125.5
"4000",736146.322916667,125.1
"4001",736146.333333333,124.8
"4002",736146.34375,124.5
"4003",736146.354166667,124
"4004",736146.364583333,123.9
"4005",736146.375,123.7
"4006",736146.385416667,123.8
"4007",736146.395833333,123.8
"4008",736146.40625,123.8
"4009",736146.416666667,123.4
"4010",736146.427083333,122.8
"4011",736146.4375,120.2
"4012",736146.447916667,114.7
"4013",736146.458333333,112.2
"4014",736146.46875,110.1
"4015",736146.479166667,108.6
"4016",736146.489583333,105.5
"4017",736146.5,108.9
"4018",736146.510416667,112.9
"4019",736146.520833333,110.5
"4020",736146.53125,106.6
"4021",736146.541666667,110.1
"4022",736146.552083333,112.9
"4023",736146.5625,116.4
"4024",736146.572916667,117.8
"4025",736146.583333333,119.5
"4026",736146.59375,120.7
"4027",736146.604166667,121.6
"4028",736146.614583333,123.3
"4029",736146.625,125.2
"4030",736146.635416667,126.5
"4031",736146.645833333,127
"4032",736146.65625,127.3
"4033",736146.666666667,127.8
"4034",736146.677083333,127.9
"4035",736146.6875,127.7
"4036",736146.697916667,127.4
"4037",736146.708333333,127.2
"4038",736146.71875,126.8
"4039",736146.729166667,126.6
"4040",736146.739583333,126.3
"4041",736146.75,126.4
"4042",736146.760416667,126.5
"4043",736146.770833333,127.1
"4044",736146.78125,127.2
"4045",736146.791666667,127.2
"4046",736146.802083333,127.6
"4047",736146.8125,127.9
"4048",736146.822916667,128.3
"4049",736146.833333333,128.8
"4050",736146.84375,129.2
"4051",736146.854166667,129.9
"4052",736146.864583333,130.6
"4053",736146.875,130.9
"4054",736146.885416667,131.4
"4055",736146.895833333,131.9
"4056",736146.90625,132.4
"4057",736146.916666667,132.7
"4058",736146.927083333,133
"4059",736146.9375,133.3
"4060",736146.947916667,133.7
"4061",736146.958333333,133.9
"4062",736146.96875,134
"4063",736146.979166667,134.3
"4064",736146.989583333,134.2
"4065",736147,134.3
"4066",736147.010416667,134.3
"4067",736147.020833333,134.3
"4068",736147.03125,134.2
"4069",736147.041666667,134
"4070",736147.052083333,134
"4071",736147.0625,134.2
"4072",736147.072916667,134
"4073",736147.083333333,133.8
"4074",736147.09375,133.9
"4075",736147.104166667,133.9
"4076",736147.114583333,133.9
"4077",736147.125,133.7
"4078",736147.135416667,133.8
"4079",736147.145833333,133.9
"4080",736147.15625,133.9
"4081",736147.166666667,133.8
"4082",736147.177083333,133.7
"4083",736147.1875,133.7
"4084",736147.197916667,133.8
"4085",736147.208333333,133.8
"4086",736147.21875,133.7
"4087",736147.229166667,133.6
"4088",736147.239583333,133.4
"4089",736147.25,133.7
"4090",736147.260416667,133.6
"4091",736147.270833333,133.5
"4092",736147.28125,133.5
"4093",736147.291666667,133.5
"4094",736147.302083333,133.3
"4095",736147.3125,133.2
"4096",736147.322916667,133.2
"4097",736147.333333333,133.1
"4098",736147.34375,133
"4099",736147.354166667,133.2
"4100",736147.364583333,133
"4101",736147.375,133
"4102",736147.385416667,133
"4103",736147.395833333,132.9
"4104",736147.40625,132.9
"4105",736147.416666667,133
"4106",736147.427083333,132.9
"4107",736147.4375,133
"4108",736147.447916667,132.7
"4109",736147.458333333,132.4
"4110",736147.46875,132.6
"4111",736147.479166667,132.5
"4112",736147.489583333,132.1
"4113",736147.5,132.3
"4114",736147.510416667,132.1
"4115",736147.520833333,131.9
"4116",736147.53125,131.8
"4117",736147.541666667,131.5
"4118",736147.552083333,131.4
"4119",736147.5625,131.1
"4120",736147.572916667,130.9
"4121",736147.583333333,130.8
"4122",736147.59375,130.4
"4123",736147.604166667,130
"4124",736147.614583333,129.9
"4125",736147.625,129.6
"4126",736147.635416667,129.3
"4127",736147.645833333,129.2
"4128",736147.65625,128.9
"4129",736147.666666667,128.7
"4130",736147.677083333,128.5
"4131",736147.6875,127.8
"4132",736147.697916667,127.4
"4133",736147.708333333,126.7
"4134",736147.71875,126.5
"4135",736147.729166667,126.5
"4136",736147.739583333,126
"4137",736147.75,126
"4138",736147.760416667,125.8
"4139",736147.770833333,125.9
"4140",736147.78125,126.4
"4141",736147.791666667,126.3
"4142",736147.802083333,126.2
"4143",736147.8125,126.2
"4144",736147.822916667,125.9
"4145",736147.833333333,126.1
"4146",736147.84375,126.2
"4147",736147.854166667,126.2
"4148",736147.864583333,126
"4149",736147.875,126
"4150",736147.885416667,126.1
"4151",736147.895833333,125.9
"4152",736147.90625,125.8
"4153",736147.916666667,125.9
"4154",736147.927083333,125.9
"4155",736147.9375,125.9
"4156",736147.947916667,125.7
"4157",736147.958333333,125.8
"4158",736147.96875,125.7
"4159",736147.979166667,125.5
"4160",736147.989583333,125.6
"4161",736148,125.6
"4162",736148.010416667,125.6
"4163",736148.020833333,125.5
"4164",736148.03125,125.3
"4165",736148.041666667,125.1
"4166",736148.052083333,125.3
"4167",736148.0625,125.2
"4168",736148.072916667,124.9
"4169",736148.083333333,125
"4170",736148.09375,124.9
"4171",736148.104166667,124.9
"4172",736148.114583333,124.7
"4173",736148.125,124.8
"4174",736148.135416667,124.6
"4175",736148.145833333,124.4
"4176",736148.15625,124.8
"4177",736148.166666667,124.6
"4178",736148.177083333,124.5
"4179",736148.1875,124.6
"4180",736148.197916667,124.6
"4181",736148.208333333,124.4
"4182",736148.21875,124.5
"4183",736148.229166667,124.5
"4184",736148.239583333,124.7
"4185",736148.25,124.7
"4186",736148.260416667,124.6
"4187",736148.270833333,124.5
"4188",736148.28125,124.6
"4189",736148.291666667,124.8
"4190",736148.302083333,124.9
"4191",736148.3125,125
"4192",736148.322916667,124.9
"4193",736148.333333333,125.1
"4194",736148.34375,125.2
"4195",736148.354166667,125.4
"4196",736148.364583333,125.5
"4197",736148.375,125.6
"4198",736148.385416667,125.7
"4199",736148.395833333,126
"4200",736148.40625,125.9
"4201",736148.416666667,126
"4202",736148.427083333,126.3
"4203",736148.4375,126.4
"4204",736148.447916667,126.4
"4205",736148.458333333,126.5
"4206",736148.46875,126.6
"4207",736148.479166667,126.7
"4208",736148.489583333,126.6
"4209",736148.5,126.8
"4210",736148.510416667,126.6
"4211",736148.520833333,126.6
"4212",736148.53125,126.5
"4213",736148.541666667,126.5
"4214",736148.552083333,126.4
"4215",736148.5625,126.2
"4216",736148.572916667,126.2
"4217",736148.583333333,125.7
"4218",736148.59375,125.4
"4219",736148.604166667,125
"4220",736148.614583333,124.8
"4221",736148.625,124.2
"4222",736148.635416667,124.2
"4223",736148.645833333,123.3
"4224",736148.65625,122.7
"4225",736148.666666667,122.3
"4226",736148.677083333,121.8
"4227",736148.6875,121.2
"4228",736148.697916667,120.4
"4229",736148.708333333,120.2
"4230",736148.71875,120.1
"4231",736148.729166667,119.7
"4232",736148.739583333,119.1
"4233",736148.75,118.6
"4234",736148.760416667,118.9
"4235",736148.770833333,118.7
"4236",736148.78125,119.2
"4237",736148.791666667,119.2
"4238",736148.802083333,118.9
"4239",736148.8125,119.3
"4240",736148.822916667,119.3
"4241",736148.833333333,119.1
"4242",736148.84375,119.5
"4243",736148.854166667,119.7
"4244",736148.864583333,119.9
"4245",736148.875,120.2
"4246",736148.885416667,120
"4247",736148.895833333,119.9
"4248",736148.90625,120
"4249",736148.916666667,120.2
"4250",736148.927083333,120
"4251",736148.9375,120.1
"4252",736148.947916667,120
"4253",736148.958333333,119.9
"4254",736148.96875,119.8
"4255",736148.979166667,119.7
"4256",736148.989583333,119.7
"4257",736149,119.6
"4258",736149.010416667,119.6
"4259",736149.020833333,119.8
"4260",736149.03125,119.6
"4261",736149.041666667,119.3
"4262",736149.052083333,119.3
"4263",736149.0625,119.2
"4264",736149.072916667,119.1
"4265",736149.083333333,119
"4266",736149.09375,118.8
"4267",736149.104166667,118.7
"4268",736149.114583333,119
"4269",736149.125,118.6
"4270",736149.135416667,118.4
"4271",736149.145833333,118.5
"4272",736149.15625,118.4
"4273",736149.166666667,118.5
"4274",736149.177083333,118.4
"4275",736149.1875,118.4
"4276",736149.197916667,118.4
"4277",736149.208333333,118.5
"4278",736149.21875,118.4
"4279",736149.229166667,118.3
"4280",736149.239583333,118.2
"4281",736149.25,118.2
"4282",736149.260416667,118.1
"4283",736149.270833333,118
"4284",736149.28125,117.9
"4285",736149.291666667,117.9
"4286",736149.302083333,118.1
"4287",736149.3125,117.7
"4288",736149.322916667,117.9
"4289",736149.333333333,117.6
"4290",736149.34375,117.8
"4291",736149.354166667,117.7
"4292",736149.364583333,117.6
"4293",736149.375,117.7
"4294",736149.385416667,117.4
"4295",736149.395833333,117.3
"4296",736149.40625,117.4
"4297",736149.416666667,117.6
"4298",736149.427083333,117.2
"4299",736149.4375,117.4
"4300",736149.447916667,117.3
"4301",736149.458333333,117.1
"4302",736149.46875,117
"4303",736149.479166667,117.3
"4304",736149.489583333,117
"4305",736149.5,117
"4306",736149.510416667,116.9
"4307",736149.520833333,116.8
"4308",736149.53125,116.8
"4309",736149.541666667,116.6
"4310",736149.552083333,116.4
"4311",736149.5625,116.3
"4312",736149.572916667,116.2
"4313",736149.583333333,115.9
"4314",736149.59375,115.9
"4315",736149.604166667,116.1
"4316",736149.614583333,115.8
"4317",736149.625,115.7
"4318",736149.635416667,115.7
"4319",736149.645833333,115.4
"4320",736149.65625,115.1
"4321",736149.666666667,114.9
"4322",736149.677083333,114.7
"4323",736149.6875,114.8
"4324",736149.697916667,114.7
"4325",736149.708333333,114.7
"4326",736149.71875,114.9
"4327",736149.729166667,114.8
"4328",736149.739583333,114.7
"4329",736149.75,114.8
"4330",736149.760416667,114.6
"4331",736149.770833333,114.4
"4332",736149.78125,114.1
"4333",736149.791666667,113.9
"4334",736149.802083333,114.1
"4335",736149.8125,114.2
"4336",736149.822916667,114.1
"4337",736149.833333333,114
"4338",736149.84375,113.8
"4339",736149.854166667,114
"4340",736149.864583333,113.8
"4341",736149.875,113.6
"4342",736149.885416667,113.9
"4343",736149.895833333,113.9
"4344",736149.90625,114
"4345",736149.916666667,113.9
"4346",736149.927083333,114.1
"4347",736149.9375,114
"4348",736149.947916667,114
"4349",736149.958333333,114.1
"4350",736149.96875,114
"4351",736149.979166667,114
